stable_viral_candidate_id	viral_candidate_branch	seq_name	context_original_contig_id	context_assembly_id	context_assembly_path	context_length	context_sequence_md5	context_basalt_match_method	context_basalt_status	context_basalt_bins	context_basalt_runs	context_basalt_assemblies	context_max_completeness	context_min_contamination	genomad_length	genomad_topology	genomad_coordinates	genomad_n_genes	genomad_genetic_code	genomad_virus_score	genomad_fdr	genomad_n_hallmarks	genomad_marker_enrichment	genomad_taxonomy	checkv_contig_length	checkv_provirus	checkv_proviral_length	checkv_gene_count	checkv_viral_genes	checkv_host_genes	checkv_checkv_quality	checkv_miuvig_quality	checkv_completeness	checkv_completeness_method	checkv_contamination	checkv_kmer_freq	checkv_warnings
DOGMAG_VIR002081	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_3589_pilon	contig_3589_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	42975	2cd8de318ba24e041e7abc900c5c0a06		unbinned						42975	No terminal repeats	NA	86	11	0.9724	NA	5	49.8887	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	42975	No	NA	86	12	2	Medium-quality	Genome-fragment	54.57	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR002082	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_3614_pilon	contig_3614_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	18626	d9b79cc49ba790ff3de09691b54447f7		unbinned						18626	No terminal repeats	NA	35	11	0.9745	NA	5	21.2891	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	18626	No	NA	35	11	0	Medium-quality	Genome-fragment	64.26	HMM-based (lower-bound)	0.0	1.01	
DOGMAG_VIR002083	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_3623_pilon	contig_3623_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	47434	eda8f9168f8e8fc50d03cf27b758fcfd		unbinned						47434	No terminal repeats	NA	70	11	0.9268	NA	2	13.7614	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	47434	No	NA	70	7	0	Medium-quality	Genome-fragment	64.23	AAI-based (medium-confidence)	0.0	1.01	
DOGMAG_VIR002084	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_363_pilon|provirus_58362_112459	contig_363_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	112469	cf127ca55fbf8eb0a6736f681c2f565f		unbinned						54098	Provirus	58362-112459	101	11	0.9745	NA	13	75.2407	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	54098	No	NA	101	14	0	Medium-quality	Genome-fragment	86.37	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR002085	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_3765_pilon	contig_3765_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	51492	016e6cbb4f7713619f2e09fb5f0e61e2		unbinned						51492	No terminal repeats	NA	107	11	0.9752	NA	5	55.3264	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	51492	No	NA	107	12	0	High-quality	High-quality	92.77	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR002086	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_4115_pilon|provirus_170_34837	contig_4115_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	42656	2ee4704bdd1ae3c6f06cd0b9589d062b		unbinned						34668	Provirus	170-34837	65	11	0.9716	NA	9	40.6393	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	34668	No	NA	63	25	2	Medium-quality	Genome-fragment	57.93	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR002087	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_4183_pilon|provirus_342_42684	contig_4183_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	63510	1a52544a944186544bf791b140c8dd00		unbinned						42343	Provirus	342-42684	97	11	0.9789	NA	10	57.4313	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	42343	No	NA	97	21	0	Medium-quality	Genome-fragment	58.1	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR002088	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_4245_pilon	contig_4245_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	44696	4da8b72c15a6fc5fc5961526f9bc3874		unbinned						44696	No terminal repeats	NA	76	11	0.9661	NA	7	33.2863	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	44696	No	NA	76	16	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR002089	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_4263_pilon	contig_4263_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	36584	f4d79ff7e08e2091b9301f7f05bfbf0a		unbinned						36584	No terminal repeats	NA	65	11	0.9514	NA	14	41.6806	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	36584	No	NA	65	6	6	High-quality	High-quality	96.14	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR002090	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_4392_pilon	contig_4392_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	45655	d4b491f4f1c4d5bc7a4337000f7bfe34		unbinned						45655	No terminal repeats	NA	68	11	0.9775	NA	10	61.9903	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	45655	No	NA	68	21	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR002091	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_4395_pilon|provirus_133_40350	contig_4395_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	50091	c2f165cb963ea2c8f3ef2863fba8daf9		unbinned						40218	Provirus	133-40350	51	11	0.9634	NA	14	46.4589	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	40218	No	NA	62	29	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR002092	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_439_pilon|provirus_580872_620158	contig_439_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	740761	2c342613a4eea8f4fea7496ce252285b		unbinned						39287	Provirus	580872-620158	46	11	0.9570	NA	4	31.2172	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	39287	No	NA	47	3	1	High-quality	High-quality	97.32	AAI-based (medium-confidence)	0.0	1.01	
DOGMAG_VIR002093	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_4578_pilon	contig_4578_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	41010	6a11fcc7c4c53d8fdb6b791a814ab6ad		unbinned						41010	No terminal repeats	NA	80	11	0.9696	NA	14	44.4689	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	41010	No	NA	80	16	0	Medium-quality	Genome-fragment	87.3	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR002094	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_4613_pilon	contig_4613_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	43603	a824d99c0216a6020ffbf02f6f2d0700		unbinned						43603	No terminal repeats	NA	83	11	0.9656	NA	11	63.7834	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	43603	No	NA	83	23	1	Medium-quality	Genome-fragment	80.75	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR002095	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_4632_pilon	contig_4632_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	42503	1bd2f3f283c8a775dd877db716b80944		unbinned						42503	No terminal repeats	NA	61	11	0.9801	NA	15	50.8788	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Autographiviridae	42503	No	NA	61	30	0	High-quality	High-quality	98.41	AAI-based (medium-confidence)	0.0	1.01	
DOGMAG_VIR002096	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_463_pilon|provirus_627_30418	contig_463_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	193809	b9a7b07c017f615d893c582d51f424f8		unbinned						29792	Provirus	627-30418	43	11	0.9647	NA	10	39.2967	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	29792	No	NA	48	8	3	Medium-quality	Genome-fragment	50.42	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR002097	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_472_pilon	contig_472_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	25851	fc33052c730ccf59db09921b85a361aa		unbinned						25851	No terminal repeats	NA	38	11	0.9064	NA	0	10.5498	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	25851	No	NA	38	0	3	Medium-quality	Genome-fragment	60.36	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
DOGMAG_VIR002098	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_4761_pilon	contig_4761_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	25669	900f5e1acffe3c539dcbd64d2c8d224a		unbinned						25669	No terminal repeats	NA	48	11	0.9784	NA	11	35.3941	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	25669	No	NA	48	9	1	Medium-quality	Genome-fragment	64.98	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR002099	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_4793_pilon	contig_4793_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	37663	731c5e117bc040d80ac2e46873b1293e		unbinned						37663	No terminal repeats	NA	63	11	0.9768	NA	9	70.8628	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	37663	No	NA	63	33	0	Medium-quality	Genome-fragment	61.68	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR002100	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_479_pilon|provirus_112893_160540	contig_479_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	160540	87ebdd4a836b36127cfea93b219bdf81		unbinned						47648	Provirus	112893-160540	65	11	0.9492	NA	11	52.7303	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	47648	No	NA	65	3	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR002101	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_5018_pilon|provirus_1_24329	contig_5018_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	34083	4b18e2cc2632b88a8edbb0356d8f832e		unbinned						24329	Provirus	1-24329	49	11	0.9735	NA	5	30.2484	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	24329	No	NA	49	6	0	Medium-quality	Genome-fragment	58.21	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR002102	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_5039_pilon	contig_5039_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	97253	1c8da8d11a7486656208764ac36cb8cd		unbinned						97253	No terminal repeats	NA	131	11	0.9821	NA	8	137.3930	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;	97253	No	NA	131	16	0	High-quality	High-quality	95.76	AAI-based (medium-confidence)	0.0	1.01	
DOGMAG_VIR002103	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_5079_pilon	contig_5079_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	25786	103c3947dbeb13c0a3c377eda57b6003		unbinned						25786	No terminal repeats	NA	45	11	0.8185	NA	0	3.0359	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	25786	No	NA	45	2	0	Medium-quality	Genome-fragment	73.92	HMM-based (lower-bound)	0.0	1.01	
DOGMAG_VIR002104	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_5082_pilon|provirus_12348_35090	contig_5082_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	35738	01c213ae3b4d9d09ebf25afabad9f86e		unbinned						22743	Provirus	12348-35090	44	11	0.9250	NA	0	15.0892	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	22743	No	NA	44	4	0	Medium-quality	Genome-fragment	57.61	AAI-based (high-confidence)	0.0	1.01	
DOGMAG_VIR002105	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_5142_pilon|provirus_124846_166940	contig_5142_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	1937324	18de2bbd943e08aa67c3c3f0af4d0ed8		unbinned						42095	Provirus	124846-166940	67	11	0.9773	NA	12	51.7685	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Autographiviridae	42095	No	NA	63	31	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.01	
DOGMAG_VIR002106	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_5242_pilon	contig_5242_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	45743	eac0d4d40b07db14844fec07ece7fd64		unbinned						45743	No terminal repeats	NA	72	11	0.9724	NA	6	38.1189	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	45743	No	NA	72	16	0	High-quality	High-quality	97.55	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR002107	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_5251_pilon	contig_5251_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	42183	19e9c895d43e2c2890132fa10caf4ef0		unbinned						42183	No terminal repeats	NA	78	11	0.9155	NA	11	27.2964	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	42183	No	NA	78	19	8	High-quality	High-quality	93.05	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR002108	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_5292_pilon	contig_5292_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	29184	e88734e15795edfb5b7552c8e8b26131		unbinned						29184	No terminal repeats	NA	58	11	0.9775	NA	11	35.2946	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	29184	No	NA	58	23	0	Medium-quality	Genome-fragment	73.32	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR002109	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_5343_pilon	contig_5343_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	59927	601ce9efde52c718f983a3329111680a		unbinned						59927	No terminal repeats	NA	112	11	0.9590	NA	5	45.9356	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	59927	No	NA	112	10	1	Medium-quality	Genome-fragment	81.63	HMM-based (lower-bound)	0.0	1.0	
DOGMAG_VIR002110	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_5414_pilon|provirus_2618_50264	contig_5414_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	50595	d8f0e1d6ce83959e0de572b3a8be25a1		unbinned						47647	Provirus	2618-50264	84	11	0.9229	NA	4	43.8151	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	47647	No	NA	84	2	2	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR002111	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_54_pilon|provirus_171_48891	contig_54_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	1114588	078c27e13e1448207d05587634d6410c		unbinned						48721	Provirus	171-48891	60	11	0.9395	NA	3	49.1492	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	48721	No	NA	60	4	2	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.01	
DOGMAG_VIR002112	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_54_pilon|provirus_449432_533989	contig_54_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	1114588	078c27e13e1448207d05587634d6410c		unbinned						84558	Provirus	449432-533989	109	11	0.9464	NA	14	45.9957	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	84558	No	NA	109	14	9	High-quality	High-quality	96.12	HMM-based (lower-bound)	0.0	1.01	
DOGMAG_VIR002113	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_54_pilon|provirus_688555_748344	contig_54_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	1114588	078c27e13e1448207d05587634d6410c		unbinned						59790	Provirus	688555-748344	50	11	0.9780	NA	2	67.9077	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	59790	No	NA	50	7	2	High-quality	High-quality	94.29	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR002114	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_5625_pilon|provirus_4279_45673	contig_5625_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	66976	698bd64810251c4f2743ffd1fb0a7a3a		unbinned						41395	Provirus	4279-45673	67	11	0.9658	NA	11	49.7776	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	41395	No	NA	64	17	1	Medium-quality	Genome-fragment	62.02	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR002115	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_5725_pilon	contig_5725_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	103458	40bba79dec8efbbf2e74eb946e85aff3		unbinned						103458	No terminal repeats	NA	149	15	0.9802	NA	3	76.9903	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	103458	No	NA	149	8	0	Medium-quality	Genome-fragment	55.61	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR002116	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_5747_pilon	contig_5747_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	43833	c46f4b87ddef63d4f42b94a61d34be85		unbinned						43833	No terminal repeats	NA	68	11	0.9803	NA	5	39.2827	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	43833	No	NA	68	33	0	Medium-quality	Genome-fragment	71.19	AAI-based (high-confidence)	0.0	1.01	
DOGMAG_VIR002117	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_6059_pilon	contig_6059_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	31270	b004f58eaf84ac69580370dc60f21781		unbinned						31270	No terminal repeats	NA	48	11	0.9708	NA	14	46.3244	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	31270	No	NA	48	15	0	High-quality	High-quality	97.48	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR002118	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_6254_pilon	contig_6254_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	81821	e866b59cb2542bb576211ce455a2aff2		unbinned						81821	No terminal repeats	NA	101	11	0.9778	NA	6	64.6234	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	81821	No	NA	101	18	2	Medium-quality	Genome-fragment	56.37	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR002119	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_6426_pilon	contig_6426_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	61371	76c21403d52e342d7529729ee6add828		unbinned						61371	No terminal repeats	NA	95	11	0.9821	NA	11	85.4848	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	61371	No	NA	95	33	1	High-quality	High-quality	99.64	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR002120	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_6609_pilon	contig_6609_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	27855	74901c4616b22e68e9626b48981fa20a		unbinned						27855	No terminal repeats	NA	38	11	0.9707	NA	6	23.9195	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	27855	No	NA	38	13	0	Medium-quality	Genome-fragment	77.07	AAI-based (high-confidence)	0.0	1.42	
DOGMAG_VIR002121	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_6779_pilon	contig_6779_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	18725	a187446ead77313cbc3eafb6e5989629		unbinned						18725	No terminal repeats	NA	34	11	0.9758	NA	9	28.8283	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	18725	No	NA	34	11	0	Medium-quality	Genome-fragment	53.36	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR002122	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_7052_pilon	contig_7052_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	22660	e637ba381c261b3f478ade337076bfa5		unbinned						22660	No terminal repeats	NA	43	11	0.9542	NA	8	24.6257	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	22660	No	NA	43	7	0	Medium-quality	Genome-fragment	52.73	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR002123	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_7251_pilon	contig_7251_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	21333	39fc2636b9fa7021faab3ab8eef399ab		unbinned						21333	No terminal repeats	NA	51	11	0.9788	NA	2	20.0906	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	21333	No	NA	51	6	1	Medium-quality	Genome-fragment	53.25	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR002124	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_7288_pilon	contig_7288_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	41293	71d82038aa8fa1beeb4bb5480d8df99d		unbinned						41293	No terminal repeats	NA	84	11	0.8855	NA	5	9.8970	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	41293	No	NA	84	3	0	Medium-quality	Genome-fragment	61.28	HMM-based (lower-bound)	0.0	1.0	
DOGMAG_VIR002125	unbinned/free-virus	lrs_srs_xelnaga_hybrid_dmd_dog_boszi__contig_73_pilon	contig_73_pilon	lrs_srs_xelnaga_hybrid_dmd_dog_boszi	assemblies/lrs_srs_xelnaga_hybrid_dmd_dog_boszi.fasta	41530	cc2b50d6cc6e84677c75c432a165f8a0		unbinned						41530	No terminal repeats	NA	72	11	0.9645	NA	10	58.1318	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	41530	No	NA	72	22	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
